LST_2023,LST_2024,LST_2025,NDVI_2023,NDVI_2024,NDVI_2025,NDBI_2023,NDBI_2024,NDBI_2025,Humidity_23,Humidity_24,Humidity_25,Wind2023,Wind2024,Wind2025,TreeMASK_CSV_2023,TreeMASK_CSV_2024,TreeMASK_CSV_2025,Landcover,Road_Distance,building_density,Population_25,Albedo_25,Predicted_LST,Temperature_Reduction
48.5181159973145,47.8926200866699,44.5668869018555,0.184466019272804,0.188118815422058,0.188118815422058,0.0542635656893253,0.0625,0.0625,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1298514462,5483076,105.505744934082,29.35460090637206,44.66350245157878,-0.0966155497232819
47.3320617675781,46.3750190734863,43.7670669555664,0.222222223877907,0.120689652860165,0.120689652860165,0.131578952074051,0.121621623635292,0.121621623635292,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1222218168,5483331,101.549369812012,45.21330070495601,47.03544792175293,-3.268380966186534
46.9800071716309,45.0248985290527,43.1484069824219,0.0445859879255295,0.0519480518996716,0.0519480518996716,0.0939226523041725,0.0847457647323608,0.0847457647323608,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,681356197,5483332,95.1117858886719,73.11920013427734,43.99040205637614,-0.8419950739542372
52.6129035949707,51.2491149902344,48.1147918701172,0.0990990996360779,0.108695648610592,0.108695648610592,0.170068025588989,0.184000000357628,0.184000000357628,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,172606025,366810329,103.981956481934,68.84790077209473,48.000743255615234,0.1140486145019679
51.9532279968262,51.6456031799316,50.3023223876953,0.0967741906642914,0.108695648610592,0.108695648610592,0.105263158679008,0.105263158679008,0.105263158679008,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326728736,366810341,104.427879333496,49.6638980865478,48.313331247965486,1.9889911397298121
49.8750686645508,52.4385833740234,52.0181694030762,0.18260869383812,0.181818187236786,0.181818187236786,0.170731708407402,0.15675675868988,0.15675675868988,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,1,1.2,10,22867000,366810343,13.5941944122314,44.64790077209473,51.53288997650147,0.4852794265747278
41.6820755004883,43.6816177368164,42.7040634155273,0.346534639596939,0.321428567171097,0.321428567171097,0.0215827338397503,0.0198675505816936,0.0198675505816936,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,231000418,366810354,91.0075073242188,45.34970130920405,44.69830795288086,-1.994244537353559
48.4258308410645,47.3149719238281,45.4760780334473,0.130434781312943,0.3125,0.3125,-0.0129870129749179,0.0454545468091965,0.0454545468091965,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,173149083,366810358,77.1642532348633,52.27529869079596,45.947901814778646,-0.47182378133134506
47.8242568969727,46.8501243591309,45.0248985290527,0.107438012957573,0.0754716992378235,0.0754716992378235,0.0629370659589767,0.123076923191547,0.123076923191547,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,993889506,366810368,81.3391189575195,89.74789657592771,45.84128247578939,-0.8163839467366927
47.0928001403809,45.5000038146973,43.2748718261719,0.0273972600698471,0.0596026480197906,0.0596026480197906,0.137931033968925,0.101123593747616,0.101123593747616,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,22867000,366810372,94.8399200439453,48.221801376342775,45.66721454620361,-2.3923427200317064
48.0464286804199,47.6909561157227,44.1122894287109,0.217391297221184,0.22891566157341,0.22891566157341,0.0088495574891567,0.0285714287310839,0.0285714287310839,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,734643258,366810373,106.510581970215,46.92270164489744,44.569221331278484,-0.4569319025675824
47.7969131469727,48.0703544616699,45.1376953125,0.185185179114342,0.0563380271196365,0.0563380271196365,0.0518518500030041,0.0506329126656055,0.0506329126656055,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,22867000,366810385,94.5181427001953,43.32349815368653,45.63393449147542,-0.49623917897542213
47.7353897094727,46.9048118591309,44.2524261474609,0.112781956791878,0.102564103901386,0.102564103901386,0.0198675505816936,-0.088607594370842,-0.088607594370842,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1197849398,366810404,106.724227905273,66.00109939575196,44.48012369791667,-0.22769755045576545
46.5322456359863,50.6201972961426,45.9101676940918,0.274336278438568,0.289256185293198,0.289256185293198,0.11656441539526,0.113636367022991,0.113636367022991,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,172606029,366810413,73.1431884765625,44.1253982543945,46.754293047587076,-0.8441253534952793
49.7110061645508,49.1641235351562,47.3559913635254,0.314814805984497,0.178294569253922,0.178294569253922,0.034013606607914,-0.0133333336561918,-0.0133333336561918,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,1,1,1.2,10,326728736,366810422,90.0710983276367,50.29860191345221,46.561619911193844,0.7943714523315535
52.913688659668,51.1431541442871,49.2359008789062,0.0537634417414665,0.0476190485060215,0.0476190485060215,0.203252032399178,0.0350877195596695,0.0350877195596695,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,473941427,366810439,105.200950622559,62.538300704956015,48.435890528361,0.8000103505452003
47.6294326782227,46.4570503234863,44.2250823974609,0.0319634713232517,0.0192307699471712,0.0192307699471712,-0.0134529145434499,0.0,0.0,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1267051400,366810456,100.22110748291,72.41630020141605,44.27342496236165,-0.04834256490075006
47.6738662719727,46.6621322631836,44.7753829956055,0.0806451588869095,0.119999997317791,0.119999997317791,0.167701870203018,0.0869565233588219,0.0869565233588219,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1198567026,366810462,105.335098266602,43.0375,47.25548875172933,-2.4801057561238338
48.6582565307617,47.6909561157227,45.9477653503418,0.0731707289814949,0.09375,0.09375,0.0833333358168602,0.0344827584922314,0.0344827584922314,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,1,1.2,50,680865141,366810470,99.37890625,33.37069988250735,45.79708763122559,0.15067771911621008
52.1002006530762,50.9312400817871,48.4702644348145,0.0253164563328028,-0.005988024175167,-0.005988024175167,0.147368416190147,0.130890056490898,0.130890056490898,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,22867000,366810479,95.4460220336914,39.0027008056641,47.23083330790202,1.2394311269124856
46.9663352966309,46.3476753234863,44.4267463684082,0.0134529145434499,0.0044843051582574,0.0044843051582574,-0.0610328651964664,-0.0467289723455906,-0.0467289723455906,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,438118147,366810492,95.5946197509766,61.98499832153322,44.50781042734782,-0.08106405893961721
49.4478187561035,49.8511428833008,46.2929840087891,0.0578512400388718,0.0862068980932236,0.0862068980932236,0.117241382598877,0.118881121277809,0.118881121277809,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,326728727,366810497,49.0650939941406,41.46449966430662,46.56215370178223,-0.2691696929931311
47.7114639282227,46.1562652587891,43.7773208618164,0.0,-0.0131578948348761,-0.0131578948348761,0.0152284260839224,0.117647059261799,0.117647059261799,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1214456119,366810511,104.457817077637,57.01189842224118,44.47389130910238,-0.6965704472859784
47.8823661804199,48.1694793701172,46.5561714172363,0.0940170958638191,0.0569105707108974,0.0569105707108974,0.0724637657403946,0.0972222238779068,0.0972222238779068,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,438118147,366810533,84.4731903076172,39.69900016784669,46.01800472259521,0.5381666946410917
54.0074577331543,52.3702239990234,50.8765487670898,0.0535714291036129,0.0598290599882603,0.0598290599882603,0.125925928354263,0.132867127656937,0.132867127656937,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,615227992,366810535,105.090744018555,58.23070030212403,49.41451426188151,1.462034505208294
50.3946075439453,48.955623626709,46.8637962341309,0.0389610379934311,-0.0065359477885067,-0.0065359477885067,-0.0062893079593777,0.0129870129749179,0.0129870129749179,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,600565359,366810546,109.37614440918,59.424199295044,45.791266454060874,1.0725297800700275
47.7661514282227,46.2929840087891,45.1376953125,0.0331753566861153,0.0188679248094559,0.0188679248094559,-0.0331753566861153,-0.0485436879098415,-0.0485436879098415,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326728727,366810547,105.696937561035,93.03029785156251,45.01152402242025,0.12617129007975336
50.3330841064453,49.6426467895508,46.1767730712891,0.0578512400388718,0.0078740157186985,0.0078740157186985,0.0724637657403946,0.123287670314312,0.123287670314312,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,172631905,366810562,108.374610900879,45.69179801940919,46.04501956939697,0.13175350189212764
50.131420135498,48.931697845459,46.8056869506836,0.070422537624836,0.0476190485060215,0.0476190485060215,0.116279073059559,0.174999997019768,0.174999997019768,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,172612646,366810565,87.7785186767578,69.94239959716802,46.594511070251464,0.21117588043213686
49.1401977539062,48.1318817138672,44.8027267456055,0.0344827584922314,0.104000002145767,0.104000002145767,0.0909090936183929,0.0142857143655419,0.0142857143655419,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,22867000,366810574,64.8855895996094,47.97980003356936,45.63508501688639,-0.8323582712808957
47.0654563903809,46.4467964172363,43.9892387390137,0.0879120901226997,0.0340909101068974,0.0340909101068974,0.0099999997764825,0.0267379675060511,0.0267379675060511,26.5467872619629,77.2574996948242,76.964111328125,0.470444619655609,1.41567468643188,1.87627375125885,1,1,1.2,50,169446296,366810588,87.1615447998047,35.689499664306624,45.31888408660889,-1.3296453475951893
52.701774597168,50.3877716064453,47.1611633300781,0.108910888433456,0.0555555559694767,0.0555555559694767,0.131782948970795,0.116279073059559,0.116279073059559,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1189582095,366810605,103.307052612305,49.02370147705074,46.990204874674475,0.1709584554036212
48.7402877807617,48.2925262451172,46.0400505065918,0.0129870129749179,0.0048309178091585,0.0048309178091585,-0.0783410146832466,-0.0452261306345463,-0.0452261306345463,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,172631905,366810635,113.450004577637,43.41040077209473,45.61307202657064,0.42697848002115535
50.1690216064453,49.4238929748535,47.3286437988281,0.0495049506425858,0.0505050495266914,0.0505050495266914,0.0619469024240971,0.0956521704792976,0.0956521704792976,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326854348,366810638,73.1219024658203,47.70589942932133,46.554611180623375,0.7740326182047212
47.4858741760254,47.0791282653809,45.7119216918945,0.0596026480197906,0.0299401190131903,0.0299401190131903,0.0909090936183929,0.0601092912256718,0.0601092912256718,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,169430999,366810640,110.241989135742,47.79939842224118,45.79389728546142,-0.08197559356691642
47.8481826782227,46.3374214172363,45.4521522521973,0.108280256390572,0.111111111938953,0.111111111938953,0.0594594590365887,0.0270270276814699,0.0270270276814699,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,326728727,366810656,58.6223754882812,50.036798858642534,45.79172125498454,-0.33956900278723623
46.2588043212891,45.21630859375,42.7006454467773,0.0559006221592426,0.0151515156030655,0.0151515156030655,0.0,0.11842105537653,0.11842105537653,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1193534999,366810665,92.6609344482422,46.742300033569364,43.731976394653316,-1.0313309478760146
49.8203811645508,49.7280960083008,46.8877220153809,0.195876285433769,0.284210532903671,0.284210532903671,0.0085470089688897,-0.0166666675359011,-0.0166666675359011,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,40,172606025,366810677,5.45565414428711,51.119200134277335,46.71229728698731,0.1754247283935939
53.2486572265625,51.4952125549316,50.2749786376953,0.0338983051478863,0.03125,0.03125,0.0895522385835648,0.0222222227603197,0.0222222227603197,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,680856913,366810698,48.5864028930664,51.7714984893799,48.25623910268148,2.0187395350138218
47.8652763366699,46.8330307006836,45.9921989440918,0.0845070406794548,-0.0165745858103037,-0.0165745858103037,0.0375000014901161,-0.0348837226629257,-0.0348837226629257,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,172891913,366810709,114.384452819824,49.061101913452205,45.794170417785644,0.1980285263061532
47.6465225219727,46.2519683837891,45.0317344665527,0.0463576167821884,0.0629370659589767,0.0629370659589767,0.0867052003741264,0.0559006221592426,0.0559006221592426,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326728727,366810731,104.845237731934,95.7902008056641,45.265037752787265,-0.2333032862345661
47.1406555175781,47.2124328613281,43.8866996765137,0.38738739490509,0.522935807704926,0.522935807704926,-0.0065359477885067,-0.0573248416185379,-0.0573248416185379,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,1,1.2,50,172614817,366810742,46.4192276000977,43.36089859008787,45.305883712768555,-1.4191840362548547
46.6826400756836,44.6557540893555,42.6015243530273,0.0277777779847383,0.0065359477885067,0.0065359477885067,0.144508674740791,0.125,0.125,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,22867000,366810749,95.2338180541992,58.32970046997072,44.42124387105305,-1.8197195180257495
51.9019546508789,51.3789978027344,49.8579788208008,0.005988024175167,0.0270270276814699,0.0270270276814699,0.125,0.0379746817052364,0.0379746817052364,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,84643518,366810787,93.2522430419922,69.56949882507328,45.56923105875651,4.288747762044295
50.9688377380371,49.3521118164062,47.6772842407227,0.0892857164144516,0.0973451361060143,0.0973451361060143,0.0827067643404007,0.0746268630027771,0.0746268630027771,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,614788012,366810796,97.7686996459961,34.79410057067868,45.39215488433838,2.285129356384317
48.2788543701172,49.003475189209,46.1733551025391,0.340000003576279,0.351851850748062,0.351851850748062,0.0945945978164673,0.0519480518996716,0.0519480518996716,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,22867000,366810814,98.427734375,56.048299026489225,46.56826171875,-0.3949066162109034
47.2534484863281,45.8657341003418,43.4696998596191,0.0451612919569016,0.0121951214969158,0.0121951214969158,0.0470588244497776,0.0568181835114956,0.0568181835114956,28.7150077819824,75.6220092773438,75.9671859741211,0.471695959568024,1.37953507900238,1.87806677818298,0,1,1.2,50,600557271,367203466,99.6913528442383,45.39369812011716,43.6801363881429,-0.21043652852380035
49.6221351623535,49.8032913208008,49.1470336914062,0.0377358496189117,0.169491529464722,0.169491529464722,0.185185179114342,0.0738255009055138,0.0738255009055138,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326728736,367203468,106.41902923584,48.38350067138676,48.32857583363851,0.8184578577676902
47.5679054260254,47.9302177429199,45.3598670959473,0.0199999995529652,0.0167597774416208,0.0167597774416208,-0.00492610828951,0.0319148935377598,0.0319148935377598,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,757108053,367203469,104.126960754395,25.96660099029546,44.952484194437666,0.4073829015096351
48.5864753723145,49.2017211914062,46.3100738525391,0.25,0.259999990463257,0.259999990463257,0.0625,0.0454545468091965,0.0454545468091965,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,313584727,367203475,50.4633750915527,43.907600402831996,46.128338534037276,0.181735318501822
47.9438896179199,47.3970069885254,44.6830978393555,0.0292397662997246,0.0596026480197906,0.0596026480197906,0.0276243090629578,0.0857142880558968,0.0857142880558968,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,438106248,367203476,98.8052139282227,55.60060157775882,44.58212969462077,0.10096814473472904
49.7451858520508,54.5269966125488,53.5870399475098,0.114754095673561,0.15068493783474,0.15068493783474,0.16564416885376,0.147208124399185,0.147208124399185,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1395100046,367203477,96.2933883666992,60.772801208496084,51.22155385335287,2.3654860941569282
49.7383499145508,51.1602439880371,48.3882331848145,0.0909090936183929,0.0985915511846542,0.0985915511846542,0.136000007390976,0.212121218442917,0.212121218442917,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,1191971689,367203478,96.0152893066406,60.53079986572268,47.684769897460946,0.7034632873535571
47.3286437988281,46.9150657653809,44.5532150268555,0.214285716414452,0.382113814353943,0.382113814353943,-0.04294478520751,-0.0759493634104729,-0.0759493634104729,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,326854341,367203479,111.035751342773,63.06079902648922,44.80893892923991,-0.25572390238441045
46.6108627319336,45.2333984375,42.5775985717773,0.150326803326607,0.186206892132759,0.186206892132759,0.0167597774416208,-0.0058479532599449,-0.0058479532599449,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,323237656,367203481,103.899429321289,48.81250000000001,44.852814559936526,-2.275215988159225
49.2769165039062,47.2671203613281,44.8574180603027,0.0270270276814699,0.0457516349852085,0.0457516349852085,0.111111111938953,0.0697674453258514,0.0697674453258514,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,761391164,367203483,101.234970092773,54.28940010070797,45.113529713948566,-0.25611165364586697
48.7539596557617,47.7764053344727,44.5908126831055,0.0675675645470619,0.0629370659589767,0.0629370659589767,0.0595238097012043,0.0843373462557793,0.0843373462557793,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0.0,50,169444394,367203484,102.547607421875,43.00009956359865,45.38528518676758,-0.7944725036620852
47.9541435241699,46.5390815734863,43.7499771118164,0.0489510484039783,0.163934424519539,0.163934424519539,0.0506329126656055,0.0273972600698471,0.0273972600698471,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,681356211,367203486,91.7291030883789,58.385799026489224,44.78874924977621,-1.0387721379598105
50.035717010498,53.1324424743652,52.4385833740234,0.176470592617989,0.194029852747917,0.194029852747917,0.176470592617989,0.130434781312943,0.130434781312943,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,1,1,1.2,10,172608767,367203488,100.896842956543,40.66920013427733,51.431350771586104,1.0072326024372984
48.8223190307617,48.0361747741699,46.4946479797363,0.120689652860165,0.171171173453331,0.171171173453331,0.139072850346565,0.121621623635292,0.121621623635292,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0.0,50,172610561,367203493,103.446624755859,55.532401275634804,47.560512987772626,-1.065865008036326
48.2925262451172,47.5405616760254,44.4711799621582,0.0874999985098839,0.040462426841259,0.040462426841259,0.0279329605400562,0.0163934417068958,0.0163934417068958,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0.0,50,326864099,367203504,112.991432189941,70.49569778442378,45.32926334381103,-0.8580833816528255
47.1543273925781,46.1084136962891,45.6777420043945,0.0845070406794548,0.0746268630027771,0.0746268630027771,0.0434782616794109,0.0526315793395042,0.0526315793395042,28.7150077819824,75.6220092773438,75.9671859741211,0.471695959568024,1.37953507900238,1.87806677818298,0,0,0.0,50,424727392,367203506,102.483627319336,59.156899261474635,45.491471214294435,0.18627079010006753
