LST_2023,LST_2024,LST_2025,NDVI_2023,NDVI_2024,NDVI_2025,NDBI_2023,NDBI_2024,NDBI_2025,Humidity_23,Humidity_24,Humidity_25,Wind2023,Wind2024,Wind2025,TreeMASK_CSV_2023,TreeMASK_CSV_2024,TreeMASK_CSV_2025,Landcover,Road_Distance,building_density,Population_25,Albedo_25
47.3388977050781,47.3525733947754,44.6762619018555,0.18699187040329,0.0500000007450581,0.0500000007450581,0.0331125818192959,-0.030674846842885,-0.030674846842885,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,424081150,5460554,94.2035903930664,45.3810005187988
46.7954330444336,45.7631912231445,43.5380630493164,0.121495328843594,0.148936167359352,0.148936167359352,0.104477614164352,0.187969923019409,0.187969923019409,28.7150077819824,75.6220092773438,75.9671859741211,0.471695959568024,1.37953507900238,1.87806677818298,0,0,0,50,173154856,5462622,97.3578033447266,50.5519981384277
48.2959442138672,49.987865447998,46.6963119506836,0.0792079195380211,0.0147783253341913,0.0147783253341913,-0.0480769239366055,-0.0198019798845053,-0.0198019798845053,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,231000418,5466938,83.4271240234375,45.2509994506836
49.2427368164062,48.2515106201172,46.1494293212891,0.105590060353279,0.132075473666191,0.132075473666191,0.0,0.0977443605661392,0.0977443605661392,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,40,172631905,5475226,87.5237197875977,50.185001373291
46.9389915466309,46.2724761962891,44.7206954956055,0.146853148937225,0.202898547053337,0.202898547053337,0.0409356728196144,0.0514285713434219,0.0514285713434219,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,459534796,5475227,91.5645446777344,54.1290016174316
49.5571937561035,47.8686943054199,45.3496131896973,0.0370370373129845,0.0434782616794109,0.0434782616794109,0.125,0.104477614164352,0.104477614164352,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326856783,5476782,98.9473876953125,49.6310005187988
48.6001472473145,47.5405616760254,46.3100738525391,0.129770994186401,0.259999990463257,0.259999990463257,-0.0206896550953388,0.0307692307978868,0.0307692307978868,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326856779,5479327,104.076217651367,61.814998626709
48.5249519348145,48.6650924682617,45.8554801940918,0.142857149243355,0.136363640427589,0.136363640427589,0.0280373822897673,0.0566037744283676,0.0566037744283676,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1186657922,5479328,95.4176406860352,51.9420013427734
46.2314605712891,45.20263671875,42.7245712280273,0.111111111938953,0.109589040279388,0.109589040279388,0.0673575103282928,0.114754095673561,0.114754095673561,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,681371191,5479331,101.319313049316,56.773998260498
50.3706817626953,49.3521118164062,45.8725700378418,0.070175439119339,0.0229007638990879,0.0229007638990879,0.170068025588989,0.135483875870705,0.135483875870705,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,22867000,5481050,77.0975112915039,38.0740013122559
47.3525733947754,46.4433784484863,43.6884536743164,0.309734523296356,0.24731183052063,0.24731183052063,0.0326797403395176,0.127819553017616,0.127819553017616,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,451499759,5481051,103.531021118164,48.8680000305176
46.3921089172363,44.8369102478027,42.5263290405273,0.0464135035872459,0.0090909088030457,0.0090909088030457,-0.0290456432849169,-0.0090909088030457,-0.0090909088030457,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,681356207,5482853,92.07421875,38.6669998168945
48.8291549682617,48.1182098388672,46.5185737609863,0.078125,0.135593220591545,0.135593220591545,0.126582279801369,0.129870131611824,0.129870131611824,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,424727308,5482855,76.9050369262695,38.8930015563965
48.1968231201172,46.4194526672363,44.9462852478027,0.0838709697127342,0.0506329126656055,0.0506329126656055,0.0454545468091965,0.0514285713434219,0.0514285713434219,26.5467872619629,77.2574996948242,76.964111328125,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,231000418,5482856,90.5640487670898,68.8789978027344
46.6723861694336,45.5239295959473,44.8334922790527,0.0256410259753466,0.0366492159664631,0.0366492159664631,0.0430622026324272,0.0246305409818888,0.0246305409818888,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326728727,5483074,91.111701965332,42.5610008239746
47.1133117675781,47.3252258300781,45.8588981628418,0.157894730567932,0.126213595271111,0.126213595271111,-0.03125,0.0085470089688897,0.0085470089688897,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,60,172637629,5483075,80.8183898925781,24.742000579834
48.5181159973145,47.8926200866699,44.5668869018555,0.184466019272804,0.188118815422058,0.188118815422058,0.0542635656893253,0.0625,0.0625,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1298514462,5483076,105.505744934082,26.6860008239746
47.3320617675781,46.3750190734863,43.7670669555664,0.222222223877907,0.120689652860165,0.120689652860165,0.131578952074051,0.121621623635292,0.121621623635292,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1222218168,5483331,101.549369812012,41.1030006408691
46.9800071716309,45.0248985290527,43.1484069824219,0.0445859879255295,0.0519480518996716,0.0519480518996716,0.0939226523041725,0.0847457647323608,0.0847457647323608,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,681356197,5483332,95.1117858886719,66.4720001220703
52.6129035949707,51.2491149902344,48.1147918701172,0.0990990996360779,0.108695648610592,0.108695648610592,0.170068025588989,0.184000000357628,0.184000000357628,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,172606025,366810329,103.981956481934,62.5890007019043
51.9532279968262,51.6456031799316,50.3023223876953,0.0967741906642914,0.108695648610592,0.108695648610592,0.105263158679008,0.105263158679008,0.105263158679008,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326728736,366810341,104.427879333496,45.148998260498
49.8750686645508,52.4385833740234,52.0181694030762,0.18260869383812,0.181818187236786,0.181818187236786,0.170731708407402,0.15675675868988,0.15675675868988,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,1,1,10,22867000,366810343,13.5941944122314,40.5890007019043
41.6820755004883,43.6816177368164,42.7040634155273,0.346534639596939,0.321428567171097,0.321428567171097,0.0215827338397503,0.0198675505816936,0.0198675505816936,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,231000418,366810354,91.0075073242188,41.2270011901855
48.4258308410645,47.3149719238281,45.4760780334473,0.130434781312943,0.3125,0.3125,-0.0129870129749179,0.0454545468091965,0.0454545468091965,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,173149083,366810358,77.1642532348633,47.5229988098145
47.8242568969727,46.8501243591309,45.0248985290527,0.107438012957573,0.0754716992378235,0.0754716992378235,0.0629370659589767,0.123076923191547,0.123076923191547,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,993889506,366810368,81.3391189575195,81.588996887207
47.0928001403809,45.5000038146973,43.2748718261719,0.0273972600698471,0.0596026480197906,0.0596026480197906,0.137931033968925,0.101123593747616,0.101123593747616,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,22867000,366810372,94.8399200439453,43.8380012512207
48.0464286804199,47.6909561157227,44.1122894287109,0.217391297221184,0.22891566157341,0.22891566157341,0.0088495574891567,0.0285714287310839,0.0285714287310839,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,734643258,366810373,106.510581970215,42.6570014953613
47.7969131469727,48.0703544616699,45.1376953125,0.185185179114342,0.0563380271196365,0.0563380271196365,0.0518518500030041,0.0506329126656055,0.0506329126656055,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,22867000,366810385,94.5181427001953,39.3849983215332
47.7353897094727,46.9048118591309,44.2524261474609,0.112781956791878,0.102564103901386,0.102564103901386,0.0198675505816936,-0.088607594370842,-0.088607594370842,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1197849398,366810404,106.724227905273,60.0009994506836
46.5322456359863,50.6201972961426,45.9101676940918,0.274336278438568,0.289256185293198,0.289256185293198,0.11656441539526,0.113636367022991,0.113636367022991,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,172606029,366810413,73.1431884765625,40.1139984130859
49.7110061645508,49.1641235351562,47.3559913635254,0.314814805984497,0.178294569253922,0.178294569253922,0.034013606607914,-0.0133333336561918,-0.0133333336561918,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,1,1,1,10,326728736,366810422,90.0710983276367,45.726001739502
52.913688659668,51.1431541442871,49.2359008789062,0.0537634417414665,0.0476190485060215,0.0476190485060215,0.203252032399178,0.0350877195596695,0.0350877195596695,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,473941427,366810439,105.200950622559,56.8530006408691
47.6294326782227,46.4570503234863,44.2250823974609,0.0319634713232517,0.0192307699471712,0.0192307699471712,-0.0134529145434499,0.0,0.0,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1267051400,366810456,100.22110748291,65.8330001831055
47.6738662719727,46.6621322631836,44.7753829956055,0.0806451588869095,0.119999997317791,0.119999997317791,0.167701870203018,0.0869565233588219,0.0869565233588219,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1198567026,366810462,105.335098266602,39.125
48.6582565307617,47.6909561157227,45.9477653503418,0.0731707289814949,0.09375,0.09375,0.0833333358168602,0.0344827584922314,0.0344827584922314,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,1,1,50,680865141,366810470,99.37890625,30.3369998931885
52.1002006530762,50.9312400817871,48.4702644348145,0.0253164563328028,-0.005988024175167,-0.005988024175167,0.147368416190147,0.130890056490898,0.130890056490898,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,22867000,366810479,95.4460220336914,35.4570007324219
46.9663352966309,46.3476753234863,44.4267463684082,0.0134529145434499,0.0044843051582574,0.0044843051582574,-0.0610328651964664,-0.0467289723455906,-0.0467289723455906,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,438118147,366810492,95.5946197509766,56.3499984741211
49.4478187561035,49.8511428833008,46.2929840087891,0.0578512400388718,0.0862068980932236,0.0862068980932236,0.117241382598877,0.118881121277809,0.118881121277809,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,326728727,366810497,49.0650939941406,37.6949996948242
47.7114639282227,46.1562652587891,43.7773208618164,0.0,-0.0131578948348761,-0.0131578948348761,0.0152284260839224,0.117647059261799,0.117647059261799,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1214456119,366810511,104.457817077637,51.8289985656738
47.8823661804199,48.1694793701172,46.5561714172363,0.0940170958638191,0.0569105707108974,0.0569105707108974,0.0724637657403946,0.0972222238779068,0.0972222238779068,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,438118147,366810533,84.4731903076172,36.0900001525879
54.0074577331543,52.3702239990234,50.8765487670898,0.0535714291036129,0.0598290599882603,0.0598290599882603,0.125925928354263,0.132867127656937,0.132867127656937,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,615227992,366810535,105.090744018555,52.9370002746582
50.3946075439453,48.955623626709,46.8637962341309,0.0389610379934311,-0.0065359477885067,-0.0065359477885067,-0.0062893079593777,0.0129870129749179,0.0129870129749179,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,600565359,366810546,109.37614440918,54.0219993591309
47.7661514282227,46.2929840087891,45.1376953125,0.0331753566861153,0.0188679248094559,0.0188679248094559,-0.0331753566861153,-0.0485436879098415,-0.0485436879098415,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326728727,366810547,105.696937561035,84.572998046875
50.3330841064453,49.6426467895508,46.1767730712891,0.0578512400388718,0.0078740157186985,0.0078740157186985,0.0724637657403946,0.123287670314312,0.123287670314312,28.7150077819824,75.6220092773438,75.9671859741211,0.470444619655609,1.41567468643188,1.87627375125885,0,0,0,50,172631905,366810562,108.374610900879,41.5379981994629
50.131420135498,48.931697845459,46.8056869506836,0.070422537624836,0.0476190485060215,0.0476190485060215,0.116279073059559,0.174999997019768,0.174999997019768,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,172612646,366810565,87.7785186767578,63.5839996337891
49.1401977539062,48.1318817138672,44.8027267456055,0.0344827584922314,0.104000002145767,0.104000002145767,0.0909090936183929,0.0142857143655419,0.0142857143655419,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,22867000,366810574,64.8855895996094,43.6180000305176
47.0654563903809,46.4467964172363,43.9892387390137,0.0879120901226997,0.0340909101068974,0.0340909101068974,0.0099999997764825,0.0267379675060511,0.0267379675060511,26.5467872619629,77.2574996948242,76.964111328125,0.470444619655609,1.41567468643188,1.87627375125885,1,1,1,50,169446296,366810588,87.1615447998047,32.4449996948242
52.701774597168,50.3877716064453,47.1611633300781,0.108910888433456,0.0555555559694767,0.0555555559694767,0.131782948970795,0.116279073059559,0.116279073059559,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,1189582095,366810605,103.307052612305,44.5670013427734
48.7402877807617,48.2925262451172,46.0400505065918,0.0129870129749179,0.0048309178091585,0.0048309178091585,-0.0783410146832466,-0.0452261306345463,-0.0452261306345463,28.7150077819824,75.6220092773438,75.9671859741211,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,172631905,366810635,113.450004577637,39.4640007019043
50.1690216064453,49.4238929748535,47.3286437988281,0.0495049506425858,0.0505050495266914,0.0505050495266914,0.0619469024240971,0.0956521704792976,0.0956521704792976,26.5467872619629,77.2574996948242,76.964111328125,0.384422987699509,1.38664555549622,1.78366601467133,0,0,0,50,326854348,366810638,73.1219024658203,43.3689994812012
47.4858741760254,47.0791282653809,45.7119216918945,0.0596026480197906,0.0299401190131903,0.0299401190131903,0.0909090936183929,0.0601092912256718,0.0601092912256718,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,169430999,366810640,110.241989135742,43.4539985656738
47.8481826782227,46.3374214172363,45.4521522521973,0.108280256390572,0.111111111938953,0.111111111938953,0.0594594590365887,0.0270270276814699,0.0270270276814699,28.7150077819824,75.6220092773438,75.9671859741211,0.390679448843002,1.3548389673233,1.80588376522064,0,0,0,50,326728727,366810656,58.6223754882812,45.4879989624023
